Price,Metro station,Minutes to metro,Number of rooms,Area,Floor,Number of floors,Renovation
18000000.0,Алексеевская,4.0,1.0,37.5,5.0,15,Designer
15400000.0,Панфиловская,10.0,1.0,36.5,8.0,14,Cosmetic
11500000.0,Фонвизинская,12.0,1.0,34.9,8.0,12,Cosmetic
17600000.0,Аминьевская,6.0,1.0,44.0,2.0,24,European-style renovation
11200000.0,Братиславская,15.0,1.0,39.5,12.0,22,Cosmetic
11200000.0,Щелковская,16.0,1.0,35.7,7.0,14,Cosmetic
13500000.0,Сетунь,14.0,1.0,40.0,2.0,5,Cosmetic
20900000.0,Павелецкая,18.0,1.0,39.0,13.0,46,Without renovation
13800000.0,Красные ворота,8.0,1.0,36.6,1.0,5,Without renovation
10800000.0,Шипиловская,11.0,1.0,39.0,3.0,13,European-style renovation
12500000.0,Лесопарковая,4.0,1.0,38.6,12.0,19,Cosmetic
12200000.0,Стахановская,7.0,1.0,40.0,15.0,19,European-style renovation
11950000.0,Улица Дмитриевского,5.0,1.0,37.9,2.0,23,European-style renovation
11990000.0,Окская,15.0,1.0,30.1,9.0,30,Cosmetic
8350000.0,Пыхтино,17.0,1.0,37.7,10.0,19,European-style renovation
11950000.0,Ховрино,30.0,1.0,39.7,12.0,24,European-style renovation
10000000.0,Перово,9.0,1.0,35.9,7.0,12,Cosmetic
20397973.0,Панфиловская,5.0,1.0,57.1,4.0,11,European-style renovation
14360000.0,Бульвар Рокоссовского,24.0,1.0,42.5,15.0,25,Designer
8990000.0,Лухмановская,23.0,1.0,40.0,22.0,24,Cosmetic
11150000.0,Чертановская,15.0,1.0,34.0,8.0,16,Cosmetic
16400000.0,ЗИЛ,6.0,1.0,47.4,24.0,26,Designer
11600000.0,Нагатинская,19.0,1.0,35.0,9.0,12,Cosmetic
11750000.0,Калитники,10.0,1.0,34.3,4.0,13,European-style renovation
14800000.0,Говорово,8.0,1.0,46.7,2.0,25,Cosmetic
11799000.0,Нижегородская,9.0,1.0,35.8,24.0,33,Without renovation
12250000.0,Саларьево,12.0,1.0,35.5,18.0,25,European-style renovation
15300000.0,Спартак,10.0,1.0,35.0,4.0,16,European-style renovation
14990000.0,Рассказовка,26.0,1.0,48.0,10.0,12,Designer
11290000.0,Митино,8.0,1.0,38.0,17.0,17,European-style renovation
9600000.0,Лианозово,12.0,1.0,36.6,1.0,16,Without renovation
8800000.0,Бульвар Рокоссовского,12.0,1.0,34.8,2.0,12,Without renovation
17800000.0,Фонвизинская,4.0,1.0,40.0,19.0,23,European-style renovation
10900000.0,Печатники,9.0,1.0,38.9,5.0,13,Cosmetic
16200000.0,Проспект Вернадского,12.0,1.0,38.0,14.0,22,European-style renovation
14500000.0,Кузьминки,17.0,1.0,43.0,12.0,23,Designer
10800000.0,Царицыно,11.0,1.0,35.0,2.0,17,Cosmetic
14400000.0,Пятницкое шоссе,34.0,1.0,46.2,4.0,24,Cosmetic
12500000.0,Тропарево,9.0,1.0,33.7,8.0,22,Cosmetic
23000000.0,Смоленская,6.0,1.0,42.0,5.0,5,European-style renovation
11500000.0,Рассказовка,15.0,1.0,37.7,16.0,17,European-style renovation
15700000.0,Говорово,13.0,1.0,51.0,10.0,12,European-style renovation
12800000.0,Тимирязевская,10.0,1.0,35.0,1.0,12,European-style renovation
9550000.0,Медведково,15.0,1.0,39.0,3.0,12,Cosmetic
11400000.0,Улица Скобелевская,10.0,1.0,42.0,6.0,10,Cosmetic
11500000.0,Пыхтино,24.0,1.0,37.8,10.0,17,Cosmetic
11000000.0,Беломорская,19.0,1.0,40.0,8.0,14,Cosmetic
20230244.0,Панфиловская,7.0,1.0,63.5,4.0,7,European-style renovation
10800000.0,Стахановская,18.0,1.0,36.6,3.0,16,Cosmetic
13500000.0,Аминьевская,15.0,1.0,37.0,21.0,25,European-style renovation
10700000.0,Коммунарка,21.0,1.0,40.3,11.0,16,Designer
7950000.0,Алма-Атинская,16.0,1.0,30.7,1.0,17,Designer
13500000.0,Кунцевская,8.0,1.0,42.3,13.0,29,Without renovation
16200000.0,Юго-Западная,17.0,1.0,43.6,14.0,25,European-style renovation
11299000.0,Саларьево,25.0,1.0,39.0,11.0,16,European-style renovation
25900000.0,Улица 1905 года,12.0,1.0,42.1,21.0,44,Designer
18000000.0,ЗИЛ,6.0,1.0,39.8,9.0,26,Designer
20000000.0,Университет,12.0,1.0,37.2,8.0,8,Designer
19900000.0,Павелецкая,5.0,1.0,35.9,5.0,7,Without renovation
13999000.0,Минская,15.0,1.0,38.8,4.0,9,Cosmetic
10000000.0,Белокаменная,25.0,1.0,35.0,3.0,12,Cosmetic
12500000.0,Выхино,8.0,1.0,37.7,2.0,24,European-style renovation
9500000.0,Бунинская Аллея,8.0,1.0,38.0,6.0,12,Cosmetic
8600000.0,Калитники,12.0,1.0,21.5,7.0,7,Designer
14000000.0,Коломенская,21.0,1.0,44.7,7.0,17,Cosmetic
18200000.0,Нижегородская,7.0,1.0,43.3,25.0,25,Designer
13500000.0,Планерная,13.0,1.0,38.0,15.0,24,Cosmetic
11000000.0,Щелковская,10.0,1.0,34.0,5.0,5,Cosmetic
8450000.0,Рязанский проспект,7.0,1.0,33.0,9.0,9,Cosmetic
16500000.0,Москва-Товарная,12.0,1.0,43.2,25.0,25,Cosmetic
24000000.0,Хорошево,12.0,1.0,43.0,5.0,27,Designer
11800000.0,Ясенево,12.0,1.0,39.0,22.0,22,European-style renovation
9150000.0,Некрасовка,11.0,1.0,38.8,20.0,25,Cosmetic
16800000.0,Народное Ополчение,24.0,1.0,40.9,12.0,47,Without renovation
10300000.0,Домодедовская,24.0,1.0,38.4,14.0,17,Cosmetic
14300000.0,Бульвар Рокоссовского,18.0,1.0,40.2,22.0,33,Cosmetic
12000000.0,Улица Дмитриевского,5.0,1.0,50.2,10.0,17,Without renovation
10200000.0,Трикотажная,20.0,1.0,37.4,3.0,14,Cosmetic
13900000.0,Мичуринский проспект,11.0,1.0,38.5,13.0,17,Cosmetic
10000000.0,Марьино,19.0,1.0,38.0,2.0,16,Cosmetic
17000000.0,Марьина Роща,6.0,1.0,37.0,2.0,16,European-style renovation
11390000.0,Некрасовка,14.0,1.0,40.9,15.0,23,Cosmetic
8800000.0,Солнцево,9.0,1.0,35.5,1.0,17,Without renovation
10300000.0,Щелковская,14.0,1.0,36.0,9.0,12,European-style renovation
14100000.0,Беломорская,11.0,1.0,38.5,16.0,22,Cosmetic
18100000.0,Авиамоторная,14.0,1.0,36.0,24.0,27,Designer
11500000.0,Коммунарка,24.0,1.0,47.2,11.0,16,European-style renovation
10500000.0,Кленовый бульвар,4.0,1.0,35.0,1.0,12,Cosmetic
13500000.0,Солнцево,10.0,1.0,39.5,10.0,19,European-style renovation
11990000.0,Профсоюзная,8.0,1.0,34.6,1.0,5,Designer
11000000.0,Рассказовка,23.0,1.0,42.0,1.0,9,Cosmetic
10200000.0,Волоколамская,12.0,1.0,36.8,3.0,16,Cosmetic
35990000.0,Шелепиха,13.0,1.0,47.4,19.0,24,European-style renovation
22300000.0,Тульская,27.0,1.0,50.4,2.0,18,Designer
13500000.0,Митино,11.0,1.0,43.9,9.0,17,Cosmetic
15699000.0,Бульвар Рокоссовского,24.0,1.0,42.0,19.0,25,European-style renovation
13000000.0,Коммунарка,14.0,1.0,42.0,6.0,12,Designer
11900000.0,Солнцево,16.0,1.0,37.9,14.0,17,European-style renovation
14500000.0,Кузьминки,7.0,1.0,52.4,4.0,14,European-style renovation
12250000.0,Марьино,12.0,1.0,40.9,8.0,14,European-style renovation
15500000.0,Кунцевская,6.0,1.0,40.0,8.0,25,Cosmetic
16000000.0,Профсоюзная,16.0,1.0,45.4,7.0,9,European-style renovation
10200000.0,Волжская,13.0,1.0,39.1,3.0,12,Without renovation
18000000.0,Дмитровская,12.0,1.0,40.0,6.0,47,European-style renovation
17500000.0,Шелепиха,5.0,1.0,38.0,8.0,17,Cosmetic
12000000.0,Народное Ополчение,15.0,1.0,40.0,7.0,12,Cosmetic
13500000.0,Южная,15.0,1.0,38.0,2.0,14,Designer
9310000.0,Братиславская,16.0,1.0,36.2,8.0,9,Cosmetic
10900000.0,Беляево,12.0,1.0,35.6,14.0,15,European-style renovation
16800000.0,Технопарк,15.0,1.0,45.1,2.0,14,Without renovation
11600000.0,Бульвар Дмитрия Донского,15.0,1.0,35.4,5.0,17,European-style renovation
13400000.0,Митино,11.0,1.0,38.0,14.0,17,European-style renovation
14990000.0,Савеловская,14.0,1.0,42.0,10.0,12,European-style renovation
16500000.0,Новые Черемушки,14.0,1.0,41.0,6.0,9,Cosmetic
18500000.0,Угрешская,9.0,1.0,41.2,2.0,30,Designer
13850000.0,Бабушкинская,20.0,1.0,44.7,17.0,17,European-style renovation
13900000.0,Люблино,18.0,1.0,41.8,17.0,17,Cosmetic
10500000.0,Борисово,13.0,1.0,39.1,14.0,17,Cosmetic
12990000.0,Медведково,27.0,1.0,40.6,21.0,33,European-style renovation
12500000.0,Говорово,15.0,1.0,53.0,25.0,25,Cosmetic
12100000.0,Новогиреево,18.0,1.0,40.5,5.0,14,European-style renovation
12200000.0,Кантемировская,3.0,1.0,37.5,12.0,15,Cosmetic
10500000.0,Прокшино,28.0,1.0,36.0,5.0,10,European-style renovation
13550000.0,Беляево,16.0,1.0,34.5,6.0,12,Cosmetic
10400000.0,Люблино,29.0,1.0,39.0,8.0,8,Cosmetic
9750000.0,Улица Горчакова,14.0,1.0,39.0,14.0,14,Cosmetic
12990000.0,Рабочий Посёлок,21.0,1.0,36.0,5.0,12,European-style renovation
12000000.0,Зюзино,13.0,1.0,38.0,9.0,17,Cosmetic
14500000.0,Фонвизинская,5.0,1.0,39.0,18.0,22,Cosmetic
10150000.0,Алтуфьево,6.0,1.0,36.2,1.0,16,Cosmetic
8100000.0,Саларьево,19.0,1.0,30.4,7.0,22,Cosmetic
10000000.0,Улица Старокачаловская,16.0,1.0,39.0,8.0,9,Without renovation
17000000.0,Пражская,12.0,1.0,48.4,2.0,19,Cosmetic
12000000.0,Варшавская,6.0,1.0,34.3,1.0,14,Cosmetic
15000000.0,Митино,11.0,1.0,35.2,25.0,25,European-style renovation
9250000.0,Улица Скобелевская,5.0,1.0,38.0,8.0,14,Cosmetic
13450000.0,Селигерская,9.0,1.0,41.5,7.0,23,European-style renovation
11000000.0,Ховрино,36.0,1.0,39.0,4.0,17,Cosmetic
24799990.0,Автозаводская,21.0,1.0,45.3,8.0,32,Without renovation
17200000.0,Аминьевская,5.0,1.0,38.2,18.0,42,Cosmetic
12100000.0,Народное Ополчение,11.0,1.0,38.8,6.0,12,Cosmetic
23650000.0,Динамо,10.0,1.0,41.5,12.0,19,Designer
21900000.0,Автозаводская,21.0,1.0,46.0,9.0,29,Without renovation
19000000.0,Хорошёвская,13.0,1.0,33.7,6.0,24,European-style renovation
10900000.0,Боровское шоссе,5.0,1.0,36.7,11.0,17,European-style renovation
9900000.0,Коммунарка,14.0,1.0,32.4,7.0,15,Cosmetic
9600000.0,Улица Скобелевская,8.0,1.0,38.0,9.0,12,Without renovation
10900000.0,Щелковская,11.0,1.0,35.4,10.0,12,Cosmetic
12000000.0,Рассказовка,22.0,1.0,41.0,2.0,17,Cosmetic
9200000.0,Щербинка,12.0,1.0,42.0,6.0,12,Cosmetic
12500000.0,Чертановская,8.0,1.0,39.0,11.0,17,Cosmetic
11990000.0,Красный Балтиец,17.0,1.0,36.0,5.0,14,European-style renovation
13500000.0,Серпуховская,15.0,1.0,32.0,1.0,9,European-style renovation
15200000.0,Авиамоторная,14.0,1.0,40.0,10.0,27,Without renovation
12500000.0,Ольховая,25.0,1.0,44.8,20.0,25,Designer
18100000.0,Водный стадион,11.0,1.0,34.0,13.0,29,Designer
30000000.0,Площадь Гагарина,7.0,1.0,45.0,12.0,19,Designer
10200000.0,Бунинская Аллея,5.0,1.0,36.4,6.0,17,European-style renovation
10300000.0,Выхино,15.0,1.0,38.6,10.0,16,Cosmetic
11200000.0,Академическая,15.0,1.0,35.5,1.0,12,European-style renovation
10100000.0,Братиславская,13.0,1.0,41.8,2.0,16,European-style renovation
19500000.0,Ботанический сад,7.0,1.0,35.0,14.0,24,European-style renovation
13300000.0,Мичуринский проспект,5.0,1.0,38.0,16.0,17,Cosmetic
9100000.0,Некрасовка,12.0,1.0,37.9,4.0,22,Without renovation
15500000.0,Красносельская,11.0,1.0,35.5,8.0,14,Cosmetic
9800000.0,Беляево,15.0,1.0,33.4,3.0,9,Cosmetic
11700000.0,Тимирязевская,8.0,1.0,32.0,6.0,9,Cosmetic
16400000.0,Профсоюзная,6.0,1.0,39.7,11.0,24,Cosmetic
12600000.0,Пятницкое шоссе,17.0,1.0,42.0,14.0,14,Cosmetic
12300000.0,Новые Черемушки,15.0,1.0,36.6,11.0,14,Cosmetic
8300000.0,Улица Горчакова,9.0,1.0,40.0,3.0,12,Cosmetic
8900000.0,Некрасовка,21.0,1.0,32.0,6.0,19,Cosmetic
8000000.0,Внуково,25.0,1.0,34.2,9.0,9,European-style renovation
11300000.0,Беляево,14.0,1.0,33.0,4.0,9,Cosmetic
12500000.0,Чертановская,16.0,1.0,36.0,24.0,25,Cosmetic
13700000.0,Калитники,17.0,1.0,49.0,3.0,24,European-style renovation
11850000.0,Строгино,8.0,1.0,38.8,2.0,12,Without renovation
9400000.0,Пражская,14.0,1.0,36.0,10.0,14,Cosmetic
12300000.0,Рассказовка,23.0,1.0,38.0,5.0,9,Cosmetic
12000000.0,Речной вокзал,18.0,1.0,38.0,2.0,17,Designer
10500000.0,Коммунарка,26.0,1.0,34.0,8.0,14,Cosmetic
11200000.0,Марьино,13.0,1.0,41.6,6.0,14,Cosmetic
11600000.0,Крылатское,11.0,1.0,38.1,4.0,14,Cosmetic
17990000.0,Шелепиха,15.0,1.0,35.5,16.0,32,Without renovation
9450000.0,Марьино,10.0,1.0,38.7,2.0,14,Without renovation
15700000.0,Новаторская,16.0,1.0,42.2,15.0,21,Cosmetic
12500000.0,Бабушкинская,23.0,1.0,41.4,7.0,19,European-style renovation
12700000.0,Раменки,12.0,1.0,37.0,6.0,16,Cosmetic
16900000.0,Печатники,7.0,1.0,44.0,11.0,17,Designer
13700000.0,Щелковская,9.0,1.0,44.7,2.0,18,Cosmetic
12000000.0,Яхромская,24.0,1.0,38.5,9.0,33,Cosmetic
10500000.0,Водный стадион,12.0,1.0,35.2,11.0,12,Cosmetic
8800800.0,Коммунарка,26.0,1.0,34.0,11.0,14,Without renovation
13900000.0,Селигерская,7.0,1.0,45.0,16.0,23,European-style renovation
14300000.0,Сухаревская,11.0,1.0,29.5,12.0,16,European-style renovation
12250000.0,Физтех,5.0,1.0,37.9,20.0,22,Cosmetic
11500000.0,Владыкино,20.0,1.0,41.8,9.0,12,Designer
10300000.0,Депо,17.0,1.0,39.0,16.0,17,Cosmetic
16500000.0,Угрешская,7.0,1.0,45.0,27.0,30,Without renovation
11490000.0,Люблино,17.0,1.0,40.0,13.0,25,Cosmetic
10500000.0,Братиславская,18.0,1.0,37.9,5.0,17,Cosmetic
17500000.0,Ленинский проспект,7.0,1.0,45.0,5.0,9,Cosmetic
11500000.0,Жулебино,9.0,1.0,36.1,4.0,17,Cosmetic
12799999.0,Люблино,14.0,1.0,38.3,6.0,18,Designer
9200000.0,Покровское,33.0,1.0,44.0,8.0,20,Without renovation
9500000.0,Новогиреево,18.0,1.0,35.1,3.0,12,Cosmetic
11500000.0,Коммунарка,27.0,1.0,39.4,10.0,16,Designer
13000000.0,Нижегородская,14.0,1.0,32.3,12.0,33,European-style renovation
11250000.0,Новогиреево,25.0,1.0,34.9,14.0,16,Designer
15000000.0,Аминьевская,10.0,1.0,41.7,17.0,25,Cosmetic
15000000.0,Коптево,8.0,1.0,33.2,4.0,12,Designer
10900000.0,Печатники,11.0,1.0,34.0,4.0,9,Cosmetic
15490000.0,Аннино,4.0,1.0,41.6,9.0,22,Cosmetic
15150000.0,Аннино,4.0,1.0,41.5,9.0,22,Cosmetic
10000000.0,Люблино,8.0,1.0,36.0,13.0,17,Cosmetic
17990000.0,Чертановская,13.0,1.0,58.0,21.0,26,European-style renovation
9500000.0,Давыдково,19.0,1.0,36.0,2.0,14,Without renovation
10800000.0,Улица Скобелевская,12.0,1.0,41.0,9.0,33,Cosmetic
14000000.0,Рабочий Посёлок,9.0,1.0,38.6,3.0,12,Designer
9990000.0,Лухмановская,26.0,1.0,40.0,12.0,24,European-style renovation
14300000.0,Измайловская,18.0,1.0,40.2,4.0,19,Without renovation
14990000.0,Юго-Западная,15.0,1.0,38.3,21.0,22,Cosmetic
13800000.0,Чертановская,9.0,1.0,41.5,5.0,24,Cosmetic
7900000.0,Щербинка,26.0,1.0,37.2,17.0,21,Cosmetic
20500000.0,Рижская,6.0,1.0,42.0,16.0,16,European-style renovation
13200000.0,Белорусская,14.0,1.0,34.3,12.0,16,Cosmetic
15000000.0,Аннино,6.0,1.0,36.7,2.0,25,Designer
8340000.0,Кузьминки,13.0,1.0,35.0,5.0,16,Designer
10000000.0,Медведково,19.0,1.0,34.8,8.0,12,Cosmetic
13370000.0,Братиславская,23.0,1.0,39.6,11.0,24,Cosmetic
11000000.0,Перово,21.0,1.0,35.0,7.0,12,Cosmetic
12300000.0,Коммунарка,26.0,1.0,49.3,3.0,16,Cosmetic
11000000.0,Коммунарка,25.0,1.0,44.9,10.0,25,European-style renovation
11800000.0,Черкизовская,16.0,1.0,39.0,2.0,12,Cosmetic
12000000.0,Новокосино,12.0,1.0,38.9,12.0,14,European-style renovation
14500000.0,Новые Черемушки,17.0,1.0,39.0,16.0,18,European-style renovation
14800000.0,Марьина Роща (Шереметьевская),15.0,1.0,38.0,14.0,16,European-style renovation
14200000.0,Селигерская,6.0,1.0,37.0,17.0,17,Cosmetic
10800000.0,Алтуфьево,19.0,1.0,41.5,9.0,25,Cosmetic
17200000.0,Тульская,15.0,1.0,46.4,8.0,10,European-style renovation
9400000.0,Новопеределкино,15.0,1.0,42.0,7.0,14,Cosmetic
11350000.0,Свиблово,13.0,1.0,38.0,5.0,14,Cosmetic
12900000.0,Планерная,13.0,1.0,37.8,4.0,22,Cosmetic
10500000.0,Солнцево,19.0,1.0,41.0,13.0,14,Cosmetic
9800000.0,Сетунь,12.0,1.0,40.0,15.0,16,Cosmetic
11300000.0,Солнцево,21.0,1.0,38.0,10.0,17,Cosmetic
12000000.0,Беломорская,12.0,1.0,45.0,6.0,19,Cosmetic
12000000.0,Нагатинский Затон,12.0,1.0,39.0,2.0,12,Cosmetic
16990000.0,Яхромская,10.0,1.0,41.0,21.0,24,Cosmetic
9700000.0,Внуково,37.0,1.0,35.0,15.0,17,Designer
8700000.0,Некрасовка,11.0,1.0,40.2,12.0,24,Cosmetic
9120000.0,Братиславская,16.0,1.0,36.1,5.0,9,Cosmetic
13990000.0,Бабушкинская,20.0,1.0,45.0,14.0,17,Cosmetic
18500000.0,Тушинская,10.0,1.0,40.5,7.0,19,European-style renovation
8700000.0,Покровское,31.0,1.0,35.2,16.0,18,Cosmetic
13690000.0,Окская,15.0,1.0,36.5,2.0,30,Cosmetic
15390000.0,Кунцевская,8.0,1.0,42.5,2.0,29,Cosmetic
12800000.0,Ховрино,33.0,1.0,38.0,5.0,17,Cosmetic
10150000.0,Медведково,38.0,1.0,40.0,12.0,14,Cosmetic
9900000.0,Люблино,15.0,1.0,30.9,2.0,14,Cosmetic
10500000.0,Внуково,37.0,1.0,40.1,14.0,17,Designer
31000000.0,Академическая,17.0,1.0,45.0,8.0,19,Designer
16300000.0,Аэропорт,10.0,1.0,33.0,4.0,5,Cosmetic
16990000.0,Авиамоторная,13.0,1.0,39.5,26.0,26,Without renovation
14350000.0,Верхние Котлы,16.0,1.0,33.5,9.0,24,European-style renovation
14600000.0,Давыдково,16.0,1.0,39.0,19.0,22,Cosmetic
10500000.0,Выхино,9.0,1.0,39.0,16.0,17,Cosmetic
12500000.0,Бескудниково,13.0,1.0,38.9,9.0,12,European-style renovation
15900000.0,Юго-Западная,17.0,1.0,41.9,14.0,25,European-style renovation
26100000.0,Шаболовская,17.0,1.0,54.3,9.0,30,European-style renovation
11400000.0,Царицыно,27.0,1.0,45.7,2.0,11,Without renovation
11550000.0,Хорошево,15.0,1.0,38.5,13.0,16,Cosmetic
27250000.0,Раменки,13.0,1.0,43.0,10.0,28,Without renovation
11300000.0,Солнцево,9.0,1.0,38.0,15.0,17,European-style renovation
13950000.0,Строгино,4.0,1.0,38.0,3.0,12,Cosmetic
14350000.0,Аннино,8.0,1.0,41.2,3.0,21,Cosmetic
14900000.0,Свиблово,7.0,1.0,38.0,13.0,17,European-style renovation
11800000.0,Перово,9.0,1.0,38.8,5.0,12,Cosmetic
12000000.0,Озёрная,5.0,1.0,34.8,15.0,16,Cosmetic
11600000.0,Новопеределкино,8.0,1.0,37.5,22.0,23,Without renovation
19999900.0,Народное Ополчение,14.0,1.0,48.6,19.0,23,Without renovation
18999900.0,Народное Ополчение,14.0,1.0,46.7,18.0,23,Without renovation
15300000.0,Мичуринский проспект,10.0,1.0,35.3,2.0,9,Designer
8200000.0,Щербинка,17.0,1.0,40.6,2.0,17,Without renovation
11300000.0,Митино,11.0,1.0,39.2,9.0,22,Cosmetic
11000000.0,Планерная,25.0,1.0,37.0,5.0,16,Cosmetic
11150000.0,Пятницкое шоссе,5.0,1.0,39.0,9.0,17,European-style renovation
11000000.0,Люблино,22.0,1.0,37.8,5.0,14,Cosmetic
18000000.0,Аминьевская,5.0,1.0,38.0,8.0,42,Without renovation
15300000.0,Яхромская,10.0,1.0,42.0,15.0,24,Designer
11800000.0,Кантемировская,16.0,1.0,37.3,9.0,22,European-style renovation
13700000.0,Кантемировская,4.0,1.0,42.5,6.0,14,Cosmetic
15000000.0,Щукинская,9.0,1.0,38.5,4.0,19,Cosmetic
