area,rooms,floor,total_floors,minutes_to_metro,floor_ratio,is_first_floor,is_last_floor,is_studio,log_area,metro_station,renovation
86.7,4.0,29.0,35,11.0,0.8285714285714286,0,0,0,4.473921899378137,Балтийская,European-style renovation
15.9,0.0,7.0,8,12.0,0.875,0,0,1,2.827313621929028,Электрозаводская,Designer
42.9,1.0,3.0,21,17.0,0.1428571428571428,0,0,0,3.7819143200811256,Фили,Designer
97.7,3.0,10.0,18,6.0,0.5555555555555556,0,0,0,4.592084946439436,Панфиловская,Without renovation
26.9,0.0,1.0,6,16.0,0.1666666666666666,1,0,1,3.32862668882732,Рязанский проспект,European-style renovation
23.6,0.0,1.0,9,14.0,0.1111111111111111,1,0,1,3.202746442938317,Отрадное,Cosmetic
142.0,5.0,13.0,13,18.0,1.0,0,1,0,4.962844630259907,Тульская,Without renovation
46.8,1.0,13.0,25,6.0,0.52,0,0,0,3.86702563949741,Красный Балтиец,European-style renovation
145.0,4.0,4.0,6,1.0,0.6666666666666666,0,0,0,4.983606621708336,Чеховская,Designer
17.5,0.0,2.0,5,24.0,0.4,0,0,1,2.917770732084279,Бабушкинская,European-style renovation
153.0,3.0,4.0,20,13.0,0.2,0,0,0,5.0369526024136295,Профсоюзная,Without renovation
23.4,0.0,8.0,23,7.0,0.3478260869565217,0,0,1,3.194583132299156,Солнцево,Cosmetic
11.8,0.0,1.0,4,15.0,0.25,1,0,1,2.5494451709255714,Рязанский проспект,European-style renovation
45.89,2.0,28.0,51,6.0,0.5490196078431373,0,0,0,3.847804433101495,Шелепиха,European-style renovation
116.9,6.0,10.0,10,9.0,1.0,0,1,0,4.769836807543325,Коптево,European-style renovation
316.0,4.0,6.0,6,7.0,1.0,0,1,0,5.75890177387728,Белорусская,Designer
188.0,4.0,5.0,19,11.0,0.2631578947368421,0,0,0,5.241747015059643,Новослободская,Designer
36.1,1.0,12.0,19,9.0,0.631578947368421,0,0,0,3.6136169696133895,Академическая,Cosmetic
60.0,2.0,20.0,30,9.0,0.6666666666666666,0,0,0,4.110873864173311,Угрешская,Without renovation
48.0,2.0,1.0,5,6.0,0.2,1,0,0,3.8918202981106265,Электрозаводская,Cosmetic
43.8,1.0,9.0,22,36.0,0.4090909090909091,0,0,0,3.80220813942094,Щербинка,Cosmetic
330.0,6.0,7.0,7,4.0,1.0,0,1,0,5.802118375377063,Кропоткинская,European-style renovation
168.0,4.0,4.0,6,2.0,0.6666666666666666,0,0,0,5.1298987149230735,Третьяковская,European-style renovation
35.0,1.0,13.0,16,29.0,0.8125,0,0,0,3.58351893845611,Давыдково,Cosmetic
17.3,0.0,7.0,9,25.0,0.7777777777777778,0,0,1,2.9069010598473755,Пятницкое шоссе,European-style renovation
124.3,2.0,3.0,8,14.0,0.375,0,0,0,4.830710861902023,Китай-город,Designer
102.9,4.0,4.0,18,5.0,0.2222222222222222,0,0,0,4.643428898105181,Верхние Котлы,European-style renovation
21.0,0.0,1.0,9,12.0,0.1111111111111111,1,0,1,3.091042453358316,Отрадное,Without renovation
41.2,1.0,13.0,25,13.0,0.52,0,0,0,3.742420221041966,Проспект Вернадского,European-style renovation
72.5,2.0,6.0,9,17.0,0.6666666666666666,0,0,0,4.297285406218791,Лужники,Designer
91.3,4.0,4.0,49,13.0,0.0816326530612244,0,0,0,4.525044141508807,Ботанический сад,Without renovation
76.3,3.0,10.0,23,14.0,0.4347826086956521,0,0,0,4.3476939555933765,Народное Ополчение,Without renovation
183.0,6.0,3.0,5,11.0,0.6,0,0,0,5.214935757608986,Баррикадная,Designer
69.2,2.0,11.0,12,8.0,0.9166666666666666,0,0,0,4.251348311031766,Бауманская,Cosmetic
22.6,0.0,12.0,14,24.0,0.8571428571428571,0,0,1,3.1612467120315646,Прокшино,Designer
29.0,0.0,8.0,17,11.0,0.4705882352941176,0,0,1,3.4011973816621555,Нагатинский Затон,European-style renovation
53.0,3.0,5.0,9,8.0,0.5555555555555556,0,0,0,3.9889840465642745,Домодедовская,Cosmetic
38.6,1.0,3.0,12,9.0,0.25,0,0,0,3.6788291182604342,Рабочий Посёлок,Designer
162.0,4.0,18.0,23,9.0,0.782608695652174,0,0,0,5.093750200806762,Сокол,European-style renovation
97.3,2.0,20.0,23,12.0,0.8695652173913043,0,0,0,4.5880240271531205,Зюзино,Without renovation
38.5,1.0,3.0,19,4.0,0.1578947368421052,0,0,0,3.676300671907076,Лесопарковая,European-style renovation
124.5,5.0,2.0,3,3.0,0.6666666666666666,0,0,0,4.832305758571839,Сухаревская,Without renovation
63.0,3.0,6.0,12,6.0,0.5,0,0,0,4.158883083359672,Красногвардейская,European-style renovation
81.8,3.0,3.0,14,10.0,0.2142857142857142,0,0,0,4.416428061391214,Площадь Ильича,Without renovation
43.0,1.0,7.0,26,16.0,0.2692307692307692,0,0,0,3.784189633918261,Хорошево,Designer
261.7,5.0,7.0,9,24.0,0.7777777777777778,0,0,0,5.571012696691494,Давыдково,Without renovation
14.8,0.0,1.0,9,11.0,0.1111111111111111,1,0,1,2.760009940032921,Беломорская,Cosmetic
111.2,4.0,17.0,19,12.0,0.8947368421052632,0,0,0,4.720282993088596,Беломорская,Cosmetic
45.0,1.0,9.0,11,25.0,0.8181818181818182,0,0,0,3.828641396489095,Рассказовка,Cosmetic
15.8,0.0,9.0,16,16.0,0.5625,0,0,1,2.8213788864092133,Тропарево,Designer
148.7,3.0,4.0,13,15.0,0.3076923076923077,0,0,0,5.008633291425583,Улица 1905 года,Designer
43.0,2.0,1.0,5,17.0,0.2,1,0,0,3.784189633918261,Дубровка,Without renovation
152.0,4.0,2.0,4,8.0,0.5,0,0,0,5.030437921392435,Маяковская,European-style renovation
51.0,2.0,4.0,16,7.0,0.25,0,0,0,3.951243718581428,Калитники,Cosmetic
21.5,0.0,3.0,8,13.0,0.375,0,0,1,3.1135153092103742,Чкаловская,Without renovation
55.0,2.0,3.0,5,6.0,0.6,0,0,0,4.02535169073515,Таганская,European-style renovation
34.8,1.0,15.0,16,5.0,0.9375,0,0,0,3.5779478934066544,Озёрная,Cosmetic
94.5,4.0,20.0,58,10.0,0.3448275862068966,0,0,0,4.5591262474866845,Народное Ополчение,Without renovation
19.0,0.0,2.0,18,32.0,0.1111111111111111,0,0,1,2.995732273553991,Покровское,Cosmetic
29.3,0.0,20.0,23,4.0,0.8695652173913043,0,0,1,3.411147712515324,Стахановская,Without renovation
186.3,5.0,2.0,5,6.0,0.4,0,0,0,5.2327116094500425,Третьяковская,European-style renovation
69.8,2.0,4.0,22,17.0,0.1818181818181818,0,0,0,4.259859000699674,Тропарево,Without renovation
105.0,4.0,20.0,21,8.0,0.9523809523809524,0,0,0,4.663439094112067,Динамо,Without renovation
55.9,2.0,23.0,27,13.0,0.8518518518518519,0,0,0,4.041295341132285,Зорге,European-style renovation
20.7,0.0,1.0,12,12.0,0.0833333333333333,1,0,1,3.077312260546414,Бунинская Аллея,Without renovation
51.0,2.0,10.0,17,16.0,0.5882352941176471,0,0,0,3.951243718581428,Ботанический сад,Without renovation
28.3,0.0,7.0,20,13.0,0.35,0,0,1,3.3775875160230218,Коптево,Without renovation
133.6,3.0,4.0,5,6.0,0.8,0,0,0,4.902307417210627,Смоленская,Designer
82.0,4.0,5.0,16,18.0,0.3125,0,0,0,4.418840607796598,Прокшино,Without renovation
337.5,5.0,14.0,14,8.0,1.0,0,1,0,5.82452409235233,Улица 1905 года,Designer
38.9,2.0,15.0,22,10.0,0.6818181818181818,0,0,0,3.686376323895818,Филатов Луг,European-style renovation
44.6,2.0,5.0,5,6.0,1.0,0,1,0,3.819907716520341,Кузьминки,Cosmetic
44.0,2.0,8.0,9,11.0,0.8888888888888888,0,0,0,3.80666248977032,Народное Ополчение,Cosmetic
35.28,1.0,15.0,27,5.0,0.5555555555555556,0,0,0,3.591266625246936,Полежаевская,Designer
24.0,0.0,3.0,5,13.0,0.6,0,0,1,3.218875824868201,Ботанический сад,Designer
64.0,2.0,8.0,25,5.0,0.32,0,0,0,4.174387269895637,Аминьевская,Without renovation
201.0,5.0,8.0,15,15.0,0.5333333333333333,0,0,0,5.308267697401205,Новаторская,European-style renovation
44.9,2.0,6.0,9,21.0,0.6666666666666666,0,0,0,3.8264651170664994,Рязанский проспект,Cosmetic
106.6,3.0,5.0,15,21.0,0.3333333333333333,0,0,0,4.678420647727684,ЗИЛ,Without renovation
63.3,2.0,4.0,7,6.0,0.5714285714285714,0,0,0,4.163559631243574,Динамо,Without renovation
21.0,0.0,3.0,8,8.0,0.375,0,0,1,3.091042453358316,Калитники,Without renovation
300.0,5.0,24.0,26,4.0,0.9230769230769232,0,0,0,5.707110264748875,Давыдково,Without renovation
62.8,2.0,4.0,15,22.0,0.2666666666666666,0,0,0,4.155753190350744,ЗИЛ,European-style renovation
99.1,4.0,22.0,22,11.0,1.0,0,1,0,4.606169686321175,Домодедовская,Cosmetic
42.0,1.0,11.0,25,10.0,0.44,0,0,0,3.7612001156935615,Профсоюзная,Cosmetic
69.2,3.0,2.0,5,7.0,0.4,0,0,0,4.251348311031766,Беговая,Without renovation
18.0,0.0,3.0,4,12.0,0.75,0,0,1,2.9444389791664403,Нижегородская,Designer
61.1,3.0,5.0,12,4.0,0.4166666666666667,0,0,0,4.128745988939433,Щукинская,Cosmetic
38.3,2.0,2.0,14,21.0,0.1428571428571428,0,0,0,3.6712245188752153,Новогиреево,Cosmetic
131.0,4.0,4.0,7,15.0,0.5714285714285714,0,0,0,4.882801922586371,Динамо,Without renovation
143.0,3.0,5.0,9,9.0,0.5555555555555556,0,0,0,4.969813299576001,Маяковская,Designer
40.0,1.0,19.0,22,21.0,0.8636363636363636,0,0,0,3.713572066704308,Сетунь,Cosmetic
82.1,4.0,2.0,28,8.0,0.0714285714285714,0,0,0,4.420044701861403,Нагорная,European-style renovation
71.6,3.0,15.0,17,12.0,0.8823529411764706,0,0,0,4.28496492183075,Борисово,Cosmetic
36.9,1.0,10.0,16,14.0,0.625,0,0,0,3.634951112088381,Филатов Луг,European-style renovation
188.7,5.0,5.0,11,15.0,0.4545454545454545,0,0,0,5.245443876940969,Павелецкая,Designer
36.0,2.0,23.0,33,10.0,0.696969696969697,0,0,0,3.610917912644224,Нижегородская,European-style renovation
111.4,3.0,14.0,29,14.0,0.4827586206896552,0,0,0,4.722063937459591,Аминьевская,Without renovation
115.6,4.0,3.0,14,14.0,0.2142857142857142,0,0,0,4.758749273916392,Минская,Without renovation
54.0,2.0,13.0,18,14.0,0.7222222222222222,0,0,0,4.007333185232471,Кузьминки,Cosmetic
61.1,0.0,19.0,20,12.0,0.95,0,0,1,4.128745988939433,Технопарк,Without renovation
243.0,6.0,34.0,39,14.0,0.8717948717948718,0,0,0,5.497168225293202,Тропарево,Designer
55.8,2.0,21.0,30,18.0,0.7,0,0,0,4.039536325727106,Бунинская Аллея,Cosmetic
65.0,1.0,5.0,14,10.0,0.3571428571428571,0,0,0,4.189654742026425,Серпуховская,Without renovation
102.1,4.0,15.0,19,10.0,0.7894736842105263,0,0,0,4.635699391022914,Красные ворота,Designer
206.0,5.0,8.0,30,15.0,0.2666666666666666,0,0,0,5.332718793265369,Проспект Вернадского,Designer
26.2,0.0,4.0,4,9.0,1.0,0,1,1,3.3032169733019514,Рижская,Cosmetic
171.0,0.0,23.0,32,10.0,0.71875,0,0,1,5.147494476813453,Новаторская,Without renovation
98.6,3.0,11.0,22,17.0,0.5,0,0,0,4.601162164590552,Беломорская,Designer
79.0,3.0,1.0,17,9.0,0.0588235294117647,1,0,0,4.382026634673881,Пятницкое шоссе,Cosmetic
195.7,5.0,10.0,18,6.0,0.5555555555555556,0,0,0,5.281679725395013,Спортивная,Without renovation
137.0,4.0,8.0,9,4.0,0.8888888888888888,0,0,0,4.927253685157205,Ломоносовский проспект,Without renovation
79.2,3.0,1.0,5,12.0,0.2,1,0,0,4.384523514872469,Сходненская,Cosmetic
43.0,0.0,6.0,29,4.0,0.2068965517241379,0,0,1,3.784189633918261,Кунцевская,Without renovation
53.7,2.0,17.0,17,22.0,1.0,0,1,0,4.001863709427935,Перово,Cosmetic
37.3,1.0,2.0,19,3.0,0.1052631578947368,0,0,0,3.6454498961866,Пролетарская,European-style renovation
14.0,0.0,1.0,4,8.0,0.25,1,0,1,2.70805020110221,Цветной бульвар,Cosmetic
95.0,4.0,5.0,6,4.0,0.8333333333333334,0,0,0,4.564348191467836,Смоленская,European-style renovation
56.5,3.0,8.0,9,26.0,0.8888888888888888,0,0,0,4.051784947803305,Теплый Стан,Cosmetic
233.0,6.0,15.0,57,9.0,0.2631578947368421,0,0,0,5.455321115357702,Аэропорт,Designer
55.0,2.0,2.0,24,13.0,0.0833333333333333,0,0,0,4.02535169073515,Физтех,Cosmetic
75.0,0.0,3.0,4,24.0,0.75,0,0,1,4.330733340286331,Рижская,Designer
81.4,0.0,12.0,53,13.0,0.2264150943396226,0,0,1,4.411585436915426,Шелепиха,Without renovation
105.8,4.0,21.0,23,19.0,0.9130434782608696,0,0,0,4.670957926526095,Текстильщики,Designer
42.5,2.0,4.0,5,7.0,0.8,0,0,0,3.7727609380946383,Войковская,Cosmetic
24.9,0.0,11.0,14,10.0,0.7857142857142857,0,0,1,3.254242968705492,Сокол,European-style renovation
26.0,6.0,22.0,26,15.0,0.8461538461538461,0,0,0,3.295836866004329,Нагатинская,Cosmetic
335.7,5.0,1.0,8,7.0,0.125,1,0,0,5.819192326167029,Парк культуры,Designer
137.0,4.0,2.0,7,11.0,0.2857142857142857,0,0,0,4.927253685157205,Новокузнецкая,Designer
50.2,2.0,16.0,16,17.0,1.0,0,1,0,3.9357395320454622,Марьино,Cosmetic
40.0,1.0,15.0,24,7.0,0.625,0,0,0,3.713572066704308,Славянский бульвар,Cosmetic
67.1,2.0,1.0,5,7.0,0.2,1,0,0,4.220977213155467,Каховская,Cosmetic
258.0,5.0,11.0,13,13.0,0.8461538461538461,0,0,0,5.556828061699537,Смоленская,Designer
37.5,0.0,2.0,21,8.0,0.0952380952380952,0,0,1,3.6506582412937383,Волгоградский проспект,Without renovation
142.0,4.0,16.0,26,13.0,0.6153846153846154,0,0,0,4.962844630259907,Аминьевская,Without renovation
92.5,4.0,3.0,17,12.0,0.1764705882352941,0,0,0,4.537961436294641,Чертановская,European-style renovation
304.0,5.0,4.0,6,6.0,0.6666666666666666,0,0,0,5.720311776607412,Кропоткинская,Without renovation
87.0,3.0,15.0,22,17.0,0.6818181818181818,0,0,0,4.477336814478207,Давыдково,Without renovation
26.0,0.0,14.0,24,13.0,0.5833333333333334,0,0,1,3.295836866004329,Шелепиха,Designer
97.7,3.0,17.0,22,12.0,0.7727272727272727,0,0,0,4.592084946439436,ЗИЛ,Without renovation
64.0,4.0,1.0,9,57.0,0.1111111111111111,1,0,0,4.174387269895637,Алма-Атинская,Cosmetic
105.0,4.0,12.0,22,12.0,0.5454545454545454,0,0,0,4.663439094112067,Борисово,Designer
36.4,1.0,8.0,14,10.0,0.5714285714285714,0,0,0,3.6216707044204863,Гражданская,Cosmetic
15.1,0.0,2.0,9,27.0,0.2222222222222222,0,0,1,2.778819271990417,Яхромская,Without renovation
107.5,4.0,24.0,24,13.0,1.0,0,1,0,4.686750172980514,Шелепиха,Without renovation
20.0,0.0,1.0,9,11.0,0.1111111111111111,1,0,1,3.044522437723423,Люблино,Without renovation
127.2,3.0,5.0,8,20.0,0.625,0,0,0,4.853591544486569,Ольховая,Designer
121.5,4.0,18.0,29,22.0,0.6206896551724138,0,0,0,4.808111029984782,Дубровка,Without renovation
28.0,0.0,3.0,45,13.0,0.0666666666666666,0,0,1,3.367295829986474,Селигерская,Designer
81.1,3.0,12.0,28,7.0,0.4285714285714285,0,0,0,4.407938016458383,Молодежная,European-style renovation
36.9,2.0,3.0,5,2.0,0.6,0,0,0,3.634951112088381,Окружная,Cosmetic
107.7,4.0,15.0,50,12.0,0.3,0,0,0,4.688591794127164,Мичуринский проспект,Without renovation
65.4,2.0,12.0,40,12.0,0.3,0,0,0,4.1956970564823886,ЗИЛ,European-style renovation
153.0,4.0,4.0,19,11.0,0.2105263157894736,0,0,0,5.0369526024136295,Сухаревская,Designer
63.4,3.0,6.0,12,7.0,0.5,0,0,0,4.165113633110308,Бибирево,Cosmetic
15.0,0.0,1.0,14,10.0,0.0714285714285714,1,0,1,2.772588722239781,Юго-Восточная,European-style renovation
43.6,1.0,5.0,25,12.0,0.2,0,0,0,3.7977338590260175,Беговая,Cosmetic
79.88,3.0,2.0,14,8.0,0.1428571428571428,0,0,0,4.392966574712216,Киевская,Without renovation
26.0,0.0,29.0,47,13.0,0.6170212765957447,0,0,1,3.295836866004329,Дмитровская,Cosmetic
34.1,0.0,16.0,25,9.0,0.64,0,0,1,3.55820113047182,Аннино,Designer
21.2,0.0,3.0,8,13.0,0.375,0,0,1,3.100092288878234,Чкаловская,Without renovation
76.0,3.0,2.0,10,15.0,0.2,0,0,0,4.343805421853684,Университет,Without renovation
188.0,5.0,3.0,5,6.0,0.6,0,0,0,5.241747015059643,Чеховская,Designer
164.5,4.0,5.0,19,6.0,0.2631578947368421,0,0,0,5.1089711948171175,Университет,Designer
80.0,3.0,4.0,5,5.0,0.8,0,0,0,4.394449154672439,Андроновка,Cosmetic
45.0,2.0,2.0,5,6.0,0.4,0,0,0,3.828641396489095,Текстильщики,Cosmetic
53.4,2.0,13.0,18,14.0,0.7222222222222222,0,0,0,3.996364153861897,Кузьминки,Cosmetic
19.9,6.0,14.0,14,15.0,1.0,0,1,0,3.039749158970765,Саларьево,Cosmetic
103.8,3.0,2.0,21,22.0,0.0952380952380952,0,0,0,4.6520537718869415,Беломорская,Designer
20.3,6.0,9.0,33,6.0,0.2727272727272727,0,0,0,3.05870707271538,Дегунино,Cosmetic
62.1,3.0,8.0,12,7.0,0.6666666666666666,0,0,0,4.144720769547168,Строгино,Cosmetic
90.0,3.0,7.0,21,11.0,0.3333333333333333,0,0,0,4.51085950651685,Деловой центр,Without renovation
44.5,1.0,18.0,25,25.0,0.72,0,0,0,3.817712325956905,Коммунарка,European-style renovation
18.7,0.0,2.0,5,10.0,0.4,0,0,1,2.9806186357439426,Ботанический сад,Without renovation
68.4,3.0,4.0,12,9.0,0.3333333333333333,0,0,0,4.239886867512759,Зюзино,Cosmetic
16.0,0.0,4.0,5,12.0,0.8,0,0,1,2.833213344056216,Первомайская,European-style renovation
72.1,2.0,5.0,11,5.0,0.4545454545454545,0,0,0,4.291828366755733,Панфиловская,European-style renovation
36.0,1.0,3.0,10,4.0,0.3,0,0,0,3.610917912644224,Братиславская,European-style renovation
89.0,3.0,3.0,14,19.0,0.2142857142857142,0,0,0,4.499809670330265,Перово,Cosmetic
114.92,2.0,4.0,19,7.0,0.2105263157894736,0,0,0,4.752900298012427,Красные ворота,Without renovation
160.7,4.0,7.0,9,3.0,0.7777777777777778,0,0,0,5.085742766583061,Новокузнецкая,Designer
55.0,2.0,16.0,17,20.0,0.9411764705882352,0,0,0,4.02535169073515,Кузьминки,Cosmetic
102.0,3.0,2.0,9,7.0,0.2222222222222222,0,0,0,4.634728988229636,Арбатская,Without renovation
226.2,5.0,7.0,10,4.0,0.7,0,0,0,5.4258306868469965,Крылатское,Designer
126.6,3.0,6.0,24,12.0,0.25,0,0,0,4.848900370910689,Белорусская,Designer
142.5,4.0,4.0,12,11.0,0.3333333333333333,0,0,0,4.966335035199676,Динамо,Designer
24.1,0.0,4.0,15,19.0,0.2666666666666666,0,0,1,3.2228678461377385,Коммунарка,European-style renovation
90.1,3.0,15.0,24,17.0,0.625,0,0,0,4.511957804265912,Перерва,Cosmetic
71.1,2.0,5.0,11,5.0,0.4545454545454545,0,0,0,4.278054044290903,Панфиловская,European-style renovation
92.0,3.0,11.0,21,8.0,0.5238095238095238,0,0,0,4.532599493153256,Динамо,Designer
57.4,2.0,22.0,22,23.0,1.0,0,1,0,4.067315889834181,Отрадное,Designer
39.0,2.0,1.0,5,8.0,0.2,1,0,0,3.688879454113936,Пионерская,European-style renovation
200.0,5.0,4.0,13,8.0,0.3076923076923077,0,0,0,5.303304908059076,Новослободская,Without renovation
53.7,3.0,3.0,5,13.0,0.6,0,0,0,4.001863709427935,Динамо,Without renovation
40.0,1.0,11.0,12,22.0,0.9166666666666666,0,0,0,3.713572066704308,Пражская,Cosmetic
32.2,0.0,18.0,18,18.0,1.0,0,1,1,3.502549875922443,Ботанический сад,Without renovation
62.0,3.0,12.0,14,10.0,0.8571428571428571,0,0,0,4.143134726391533,Бабушкинская,Cosmetic
38.0,0.0,11.0,12,6.0,0.9166666666666666,0,0,1,3.6635616461296463,Маяковская,European-style renovation
80.0,3.0,2.0,22,16.0,0.0909090909090909,0,0,0,4.394449154672439,Кантемировская,Cosmetic
102.15,3.0,44.0,57,5.0,0.7719298245614035,0,0,0,4.636184239517261,Фили,Without renovation
126.6,3.0,6.0,27,7.0,0.2222222222222222,0,0,0,4.848900370910689,Белорусская,Designer
50.3,2.0,9.0,16,14.0,0.5625,0,0,0,3.937690752176724,Москва-Товарная,Cosmetic
32.0,1.0,5.0,8,10.0,0.625,0,0,0,3.49650756146648,Автозаводская,European-style renovation
59.7,3.0,3.0,9,26.0,0.3333333333333333,0,0,0,4.1059436980654525,Народное Ополчение,Cosmetic
100.0,4.0,3.0,6,2.0,0.5,0,0,0,4.61512051684126,Чеховская,Without renovation
37.2,1.0,14.0,14,9.0,1.0,0,1,0,3.6428355156125294,Ольховая,Cosmetic
58.0,3.0,4.0,9,16.0,0.4444444444444444,0,0,0,4.07753744390572,Беляево,Cosmetic
128.7,4.0,4.0,7,10.0,0.5714285714285714,0,0,0,4.865224091322398,Римская,Designer
58.6,3.0,1.0,5,9.0,0.2,1,0,0,4.087655574071304,Юго-Восточная,European-style renovation
190.75,5.0,10.0,21,5.0,0.4761904761904761,0,0,0,5.256192440247365,Беговая,Designer
58.0,3.0,8.0,9,12.0,0.8888888888888888,0,0,0,4.07753744390572,Тестовская,Cosmetic
250.0,5.0,16.0,22,9.0,0.7272727272727273,0,0,0,5.525452939131784,Филёвский парк,Designer
320.0,5.0,1.0,7,25.0,0.1428571428571428,1,0,0,5.771441123130016,Минская,European-style renovation
67.0,3.0,12.0,16,13.0,0.75,0,0,0,4.219507705176107,Фили,Designer
34.4,1.0,33.0,33,19.0,1.0,0,1,0,3.5667118201397288,Бескудниково,Cosmetic
150.4,4.0,1.0,4,6.0,0.25,1,0,0,5.019925341003349,Арбатская,Designer
37.5,1.0,14.0,16,12.0,0.875,0,0,0,3.6506582412937383,Нагорная,Cosmetic
75.0,3.0,7.0,17,22.0,0.4117647058823529,0,0,0,4.330733340286331,Пенягино,Cosmetic
35.0,1.0,18.0,22,19.0,0.8181818181818182,0,0,0,3.58351893845611,Саларьево,Without renovation
96.0,0.0,3.0,26,13.0,0.1153846153846153,0,0,1,4.574710978503383,Аминьевская,Without renovation
319.0,6.0,18.0,19,2.0,0.9473684210526316,0,0,0,5.768320995793772,Раменки,Designer
18.0,0.0,4.0,22,16.0,0.1818181818181818,0,0,1,2.9444389791664403,Тропарево,Designer
45.0,1.0,12.0,19,7.0,0.631578947368421,0,0,0,3.828641396489095,Площадь Гагарина,Designer
23.3,0.0,7.0,7,14.0,1.0,0,1,1,3.190476350346503,Красный Балтиец,Cosmetic
207.1,4.0,5.0,17,8.0,0.2941176470588235,0,0,0,5.338018733399589,Смоленская,Without renovation
25.2,0.0,6.0,25,20.0,0.24,0,0,1,3.265759410767051,Отрадное,Designer
118.0,4.0,3.0,7,12.0,0.4285714285714285,0,0,0,4.77912349311153,Китай-город,Without renovation
186.0,4.0,5.0,5,9.0,1.0,0,1,0,5.231108616854587,Добрынинская,Designer
76.0,3.0,11.0,17,16.0,0.6470588235294118,0,0,0,4.343805421853684,Пыхтино,European-style renovation
11.7,0.0,1.0,9,12.0,0.1111111111111111,1,0,1,2.5416019934645457,Щелковская,Cosmetic
38.4,1.0,3.0,12,20.0,0.25,0,0,0,3.673765816303888,Сходненская,Cosmetic
75.0,3.0,10.0,14,9.0,0.7142857142857143,0,0,0,4.330733340286331,Селигерская,Cosmetic
15.8,0.0,2.0,23,6.0,0.0869565217391304,0,0,1,2.8213788864092133,Рассказовка,Without renovation
39.5,1.0,14.0,22,8.0,0.6363636363636364,0,0,0,3.701301974112493,Мичуринский проспект,European-style renovation
100.0,4.0,5.0,22,4.0,0.2272727272727272,0,0,0,4.61512051684126,Солнцево,Cosmetic
14.0,0.0,1.0,4,5.0,0.25,1,0,1,2.70805020110221,Третьяковская,European-style renovation
112.6,5.0,7.0,12,6.0,0.5833333333333334,0,0,0,4.732683506287051,Улица Скобелевская,Cosmetic
13.0,0.0,1.0,5,10.0,0.2,1,0,1,2.6390573296152584,Красный Балтиец,Without renovation
121.0,4.0,2.0,13,16.0,0.1538461538461538,0,0,0,4.804021044733257,Бескудниково,Without renovation
72.5,3.0,4.0,20,14.0,0.2,0,0,0,4.297285406218791,Пыхтино,European-style renovation
43.4,2.0,1.0,8,6.0,0.125,1,0,0,3.7932394694381792,Варшавская,Cosmetic
81.5,0.0,3.0,7,8.0,0.4285714285714285,0,0,1,4.412798293340635,Маяковская,Without renovation
48.5,1.0,27.0,34,16.0,0.7941176470588235,0,0,0,3.901972669574645,Улица Скобелевская,European-style renovation
52.0,2.0,7.0,13,10.0,0.5384615384615384,0,0,0,3.970291913552122,Селигерская,Cosmetic
53.4,2.0,6.0,9,20.0,0.6666666666666666,0,0,0,3.996364153861897,Речной вокзал,European-style renovation
76.6,3.0,4.0,17,14.0,0.2352941176470588,0,0,0,4.351567427189173,Новые Черемушки,European-style renovation
20.5,6.0,1.0,9,13.0,0.1111111111111111,1,0,0,3.068052935133617,Говорово,Cosmetic
51.0,2.0,17.0,17,16.0,1.0,0,1,0,3.951243718581428,Ботанический сад,Without renovation
74.2,3.0,6.0,10,7.0,0.6,0,0,0,4.320151230955794,Бульвар Адмирала Ушакова,European-style renovation
72.0,3.0,11.0,19,9.0,0.5789473684210527,0,0,0,4.290459441148391,Динамо,Designer
88.6,4.0,3.0,29,6.0,0.1034482758620689,0,0,0,4.4953553199808844,Нагатинская,European-style renovation
44.0,1.0,9.0,32,21.0,0.28125,0,0,0,3.80666248977032,Автозаводская,Without renovation
16.8,0.0,1.0,14,13.0,0.0714285714285714,1,0,1,2.87919845729804,Таганская,Without renovation
271.0,6.0,17.0,17,20.0,1.0,0,1,0,5.605802066295998,Ленинский проспект,Without renovation
58.5,3.0,6.0,9,4.0,0.6666666666666666,0,0,0,4.085976312551584,Домодедовская,Cosmetic
186.0,4.0,2.0,8,11.0,0.25,0,0,0,5.231108616854587,Кропоткинская,Without renovation
34.1,1.0,8.0,16,15.0,0.5,0,0,0,3.55820113047182,Чертановская,Cosmetic
77.0,3.0,2.0,17,19.0,0.1176470588235294,0,0,0,4.356708826689592,Новокосино,Cosmetic
37.6,1.0,18.0,43,15.0,0.4186046511627907,0,0,0,3.653252276470785,Аминьевская,Without renovation
121.2,2.0,8.0,8,9.0,1.0,0,1,0,4.805659046737495,Арбатская,Designer
233.0,4.0,5.0,8,11.0,0.625,0,0,0,5.455321115357702,Кропоткинская,Designer
111.2,4.0,16.0,56,28.0,0.2857142857142857,0,0,0,4.720282993088596,Мнёвники,Designer
20.0,0.0,1.0,5,13.0,0.2,1,0,1,3.044522437723423,Академическая,Cosmetic
55.2,2.0,25.0,32,13.0,0.78125,0,0,0,4.028916756899646,Народное Ополчение,European-style renovation
50.8,1.0,2.0,14,14.0,0.1428571428571428,0,0,0,3.947390149265437,Люблино,Cosmetic
43.0,1.0,10.0,29,21.0,0.3448275862068966,0,0,0,3.784189633918261,Автозаводская,Designer
50.0,0.0,8.0,14,10.0,0.5714285714285714,0,0,1,3.9318256327243257,Сокол,European-style renovation
